area,year,month,cyber_count,avg_amount_lost,max_amount_lost,total_amount_lost,pct_upi_fraud,pct_high_value,platform_diversity,pct_elderly,pct_weekend_cyber,n_fraud_types,month_sin,month_cos,quarter,is_festival_month,area_base_weight,zone_Central,zone_East,zone_North,zone_South,zone_West,cyber_count_lag_1,cyber_count_lag_2,cyber_count_lag_3,cyber_rolling_avg_3m,cyber_mom_change,amount_lag_1,target_cyber_count
Chandkheda,2025,3,3,89080.33333333333,114349.0,267241.0,0.0,0.6666666666666666,3,0.0,0.6666666666666666,2,1.0,6.123233995736766e-17,1,1,5,0,0,1,0,0,1.0,1.0,2.0,1.3333333333333333,2.0,15256.0,3.0
Chandkheda,2025,4,3,7972.0,16385.0,23916.0,0.0,0.0,2,0.0,0.0,3,0.8660254037844387,-0.4999999999999998,2,0,5,0,0,1,0,0,3.0,1.0,1.0,1.6666666666666667,0.0,267241.0,1.0
Chandkheda,2025,6,1,27940.0,27940.0,27940.0,0.0,0.0,1,0.0,1.0,1,1.2246467991473532e-16,-1.0,2,0,5,0,0,1,0,0,3.0,3.0,1.0,2.3333333333333335,-0.6666666666666667,23916.0,1.0
Chandkheda,2025,8,1,19399.0,19399.0,19399.0,0.0,0.0,1,0.0,0.0,1,-0.8660254037844385,-0.5000000000000004,3,0,5,0,0,1,0,0,1.0,3.0,3.0,2.3333333333333335,0.0,27940.0,1.0
Chandkheda,2025,9,1,120615.0,120615.0,120615.0,0.0,1.0,1,0.0,1.0,1,-1.0,-1.8369701987210297e-16,3,1,5,0,0,1,0,0,1.0,1.0,3.0,1.6666666666666667,0.0,19399.0,2.0
Chandkheda,2025,10,2,43864.5,52864.0,87729.0,1.0,0.0,2,0.0,0.5,1,-0.8660254037844386,0.5000000000000001,4,1,5,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,120615.0,2.0
Dariapur,2023,1,2,30460.0,49646.0,60920.0,0.0,0.0,2,0.5,0.5,2,0.49999999999999994,0.8660254037844387,1,1,8,1,0,0,0,0,2.4444444444444446,2.423076923076923,2.48,2.432098765432099,0.7076318742985409,542985.074074074,2.0
Dariapur,2023,2,2,84973.0,109658.0,169946.0,0.5,0.5,2,0.5,0.0,2,0.8660254037844386,0.5000000000000001,1,0,8,1,0,0,0,0,2.0,2.423076923076923,2.48,2.0,0.0,60920.0,1.0
Dariapur,2023,3,1,1463537.0,1463537.0,1463537.0,0.0,1.0,1,0.0,1.0,1,1.0,6.123233995736766e-17,1,1,8,1,0,0,0,0,2.0,2.0,2.48,2.0,-0.5,169946.0,3.0
Dariapur,2023,5,3,148167.66666666666,386986.0,444503.0,0.0,0.3333333333333333,2,0.0,1.0,3,0.49999999999999994,-0.8660254037844387,2,0,8,1,0,0,0,0,1.0,2.0,2.0,1.6666666666666667,2.0,1463537.0,1.0
Dariapur,2023,6,1,9103.0,9103.0,9103.0,0.0,0.0,1,0.0,1.0,1,1.2246467991473532e-16,-1.0,2,0,8,1,0,0,0,0,3.0,1.0,2.0,2.0,-0.6666666666666667,444503.0,2.0
Dariapur,2023,8,2,32811.0,65622.0,65622.0,0.0,0.0,1,0.0,0.0,2,-0.8660254037844385,-0.5000000000000004,3,0,8,1,0,0,0,0,1.0,3.0,1.0,1.6666666666666667,1.0,9103.0,2.0
Dariapur,2023,9,2,24846.5,49693.0,49693.0,0.0,0.0,2,0.0,0.0,2,-1.0,-1.8369701987210297e-16,3,0,8,1,0,0,0,0,2.0,1.0,3.0,2.0,0.0,65622.0,1.0
Dariapur,2023,10,1,14629.0,14629.0,14629.0,0.0,0.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,8,1,0,0,0,0,2.0,2.0,1.0,1.6666666666666667,-0.5,49693.0,4.0
Dariapur,2024,1,4,65041.5,155870.0,260166.0,0.25,0.25,2,0.0,0.0,3,0.49999999999999994,0.8660254037844387,1,1,8,1,0,0,0,0,1.0,2.0,2.0,1.6666666666666667,3.0,14629.0,2.0
Dariapur,2024,2,2,56198.5,99954.0,112397.0,0.5,0.0,2,0.0,0.0,2,0.8660254037844386,0.5000000000000001,1,0,8,1,0,0,0,0,4.0,1.0,2.0,2.3333333333333335,-0.5,260166.0,1.0
Dariapur,2024,3,1,29260.0,29260.0,29260.0,0.0,0.0,1,0.0,0.0,1,1.0,6.123233995736766e-17,1,1,8,1,0,0,0,0,2.0,4.0,1.0,2.3333333333333335,-0.5,112397.0,11.0
Dariapur,2024,4,11,336420.36363636365,3055918.0,3700624.0,0.18181818181818182,0.2727272727272727,5,0.18181818181818182,0.36363636363636365,7,0.8660254037844387,-0.4999999999999998,2,0,8,1,0,0,0,0,1.0,2.0,4.0,2.3333333333333335,10.0,29260.0,3.0
Dariapur,2024,6,3,99508.0,295923.0,298524.0,0.0,0.3333333333333333,2,0.0,0.3333333333333333,3,1.2246467991473532e-16,-1.0,2,0,8,1,0,0,0,0,11.0,1.0,2.0,4.666666666666667,-0.7272727272727273,3700624.0,3.0
Dariapur,2024,7,3,34640.333333333336,74148.0,103921.0,0.6666666666666666,0.0,2,0.0,0.3333333333333333,2,-0.4999999999999997,-0.8660254037844388,3,0,8,1,0,0,0,0,3.0,11.0,1.0,5.0,0.0,298524.0,2.0
Dariapur,2024,8,2,373777.0,577500.0,747554.0,0.0,1.0,2,0.0,0.5,2,-0.8660254037844385,-0.5000000000000004,3,0,8,1,0,0,0,0,3.0,3.0,11.0,5.666666666666667,-0.33333333333333337,103921.0,1.0
Dariapur,2024,10,1,4636.0,4636.0,4636.0,0.0,0.0,1,1.0,1.0,1,-0.8660254037844386,0.5000000000000001,4,1,8,1,0,0,0,0,2.0,3.0,3.0,2.6666666666666665,-0.5,747554.0,1.0
Dariapur,2024,11,1,33744.0,33744.0,33744.0,0.0,0.0,1,0.0,0.0,1,-0.5000000000000004,0.8660254037844384,4,1,8,1,0,0,0,0,1.0,2.0,3.0,2.0,0.0,4636.0,1.0
Dariapur,2024,12,1,163488.0,163488.0,163488.0,0.0,1.0,1,0.0,0.0,1,-2.4492935982947064e-16,1.0,4,1,8,1,0,0,0,0,1.0,1.0,2.0,1.3333333333333333,0.0,33744.0,6.0
Dariapur,2025,1,6,673198.1666666666,3951472.0,4039189.0,0.16666666666666666,0.16666666666666666,4,0.0,0.5,5,0.49999999999999994,0.8660254037844387,1,1,8,1,0,0,0,0,1.0,1.0,1.0,1.0,5.0,163488.0,2.0
Dariapur,2025,2,2,211872.5,377518.0,423745.0,0.0,0.5,1,0.0,0.0,2,0.8660254037844386,0.5000000000000001,1,0,8,1,0,0,0,0,6.0,1.0,1.0,2.6666666666666665,-0.6666666666666667,4039189.0,1.0
Dariapur,2025,3,1,62822.0,62822.0,62822.0,1.0,0.0,1,0.0,1.0,1,1.0,6.123233995736766e-17,1,1,8,1,0,0,0,0,2.0,6.0,1.0,3.0,-0.5,423745.0,3.0
Dariapur,2025,4,3,467435.0,1312049.0,1402305.0,0.0,0.3333333333333333,1,0.0,0.3333333333333333,3,0.8660254037844387,-0.4999999999999998,2,0,8,1,0,0,0,0,1.0,2.0,6.0,3.0,2.0,62822.0,2.0
Dariapur,2025,5,2,44990.5,56009.0,89981.0,1.0,0.0,2,0.5,0.5,1,0.49999999999999994,-0.8660254037844387,2,0,8,1,0,0,0,0,3.0,1.0,2.0,2.0,-0.33333333333333337,1402305.0,2.0
Dariapur,2025,6,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1.2246467991473532e-16,-1.0,2,0,8,1,0,0,0,0,2.0,3.0,1.0,2.0,0.0,89981.0,3.0
Dariapur,2025,8,3,12169.666666666666,26076.0,36509.0,0.0,0.0,3,0.0,0.3333333333333333,3,-0.8660254037844385,-0.5000000000000004,3,0,8,1,0,0,0,0,2.0,2.0,3.0,2.3333333333333335,0.5,0.0,1.0
Dariapur,2025,9,1,104297.0,104297.0,104297.0,1.0,1.0,1,0.0,0.0,1,-1.0,-1.8369701987210297e-16,3,1,8,1,0,0,0,0,3.0,2.0,2.0,2.3333333333333335,-0.6666666666666667,36509.0,3.0
Dariapur,2025,10,3,256494.0,579095.0,769482.0,0.3333333333333333,0.6666666666666666,3,0.0,0.3333333333333333,3,-0.8660254037844386,0.5000000000000001,4,1,8,1,0,0,0,0,1.0,3.0,2.0,2.0,2.0,104297.0,3.0
Dariapur,2025,11,3,39646.666666666664,75741.0,118940.0,0.3333333333333333,0.0,3,0.0,0.3333333333333333,3,-0.5000000000000004,0.8660254037844384,4,0,8,1,0,0,0,0,3.0,1.0,3.0,2.3333333333333335,0.0,769482.0,2.0
Ellis Bridge,2023,1,3,258670.66666666666,762350.0,776012.0,0.0,0.3333333333333333,3,0.0,0.3333333333333333,3,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,1.5,1.5238095238095237,1.5,1.5606060606060603,0.10606060606060602,411601.95454545453,1.0
Ellis Bridge,2023,3,1,20213.0,20213.0,20213.0,0.0,0.0,1,0.0,0.0,1,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,3.0,1.5238095238095237,1.5,3.0,-0.6666666666666667,776012.0,1.0
Ellis Bridge,2023,4,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,1.0,3.0,1.5,2.0,0.0,20213.0,1.0
Ellis Bridge,2023,5,1,29292.0,29292.0,29292.0,0.0,0.0,1,0.0,1.0,1,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,1.0,1.0,3.0,1.6666666666666667,0.0,0.0,1.0
Ellis Bridge,2023,9,1,10759.0,10759.0,10759.0,0.0,0.0,1,0.0,1.0,1,-1.0,-1.8369701987210297e-16,3,0,4,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,29292.0,1.0
Ellis Bridge,2023,10,1,567503.0,567503.0,567503.0,0.0,1.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,4,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,10759.0,1.0
Ellis Bridge,2024,1,1,30487.0,30487.0,30487.0,0.0,0.0,1,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,567503.0,1.0
Ellis Bridge,2024,2,1,6263.0,6263.0,6263.0,0.0,0.0,1,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,30487.0,2.0
Ellis Bridge,2024,3,2,24253.5,38870.0,48507.0,0.0,0.0,2,0.0,0.0,2,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,6263.0,1.0
Ellis Bridge,2024,5,1,11440.0,11440.0,11440.0,0.0,0.0,1,0.0,0.0,1,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,2.0,1.0,1.0,1.3333333333333333,-0.5,48507.0,1.0
Ellis Bridge,2024,6,1,97564.0,97564.0,97564.0,0.0,0.0,1,0.0,1.0,1,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,1.0,2.0,1.0,1.3333333333333333,0.0,11440.0,1.0
Ellis Bridge,2024,7,1,296239.0,296239.0,296239.0,0.0,1.0,1,0.0,0.0,1,-0.4999999999999997,-0.8660254037844388,3,0,4,1,0,0,0,0,1.0,1.0,2.0,1.3333333333333333,0.0,97564.0,1.0
Ellis Bridge,2024,9,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1,-1.0,-1.8369701987210297e-16,3,0,4,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,296239.0,2.0
Ellis Bridge,2024,11,2,1154287.0,1631946.0,2308574.0,0.0,1.0,2,0.0,0.0,2,-0.5000000000000004,0.8660254037844384,4,1,4,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Ellis Bridge,2025,1,1,77492.0,77492.0,77492.0,1.0,0.0,1,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,2.0,1.0,1.0,1.3333333333333333,-0.5,2308574.0,3.0
Ellis Bridge,2025,2,3,75186.0,182207.0,225558.0,0.0,0.3333333333333333,2,0.0,0.0,2,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,1.0,2.0,1.0,1.3333333333333333,2.0,77492.0,1.0
Ellis Bridge,2025,3,1,36618.0,36618.0,36618.0,0.0,0.0,1,0.0,0.0,1,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,3.0,1.0,2.0,2.0,-0.6666666666666667,225558.0,2.0
Ellis Bridge,2025,4,2,624923.0,1206367.0,1249846.0,0.0,0.5,2,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,1.0,3.0,1.0,1.6666666666666667,1.0,36618.0,3.0
Ellis Bridge,2025,5,3,19887.666666666668,50318.0,59663.0,0.3333333333333333,0.0,3,0.0,0.0,3,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,2.0,1.0,3.0,2.0,0.5,1249846.0,2.0
Ellis Bridge,2025,6,2,101283.5,123244.0,202567.0,0.0,0.5,1,0.0,0.5,1,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,3.0,2.0,1.0,2.0,-0.33333333333333337,59663.0,2.0
Ellis Bridge,2025,7,2,1393527.0,2773562.0,2787054.0,0.0,0.5,2,0.5,0.5,2,-0.4999999999999997,-0.8660254037844388,3,0,4,1,0,0,0,0,2.0,3.0,2.0,2.3333333333333335,0.0,202567.0,1.0
Ellis Bridge,2025,8,1,213592.0,213592.0,213592.0,0.0,1.0,1,0.0,0.0,1,-0.8660254037844385,-0.5000000000000004,3,0,4,1,0,0,0,0,2.0,2.0,3.0,2.3333333333333335,-0.5,2787054.0,1.0
Ellis Bridge,2025,10,1,57609.0,57609.0,57609.0,1.0,0.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,4,1,0,0,0,0,1.0,2.0,2.0,1.6666666666666667,0.0,213592.0,3.0
Gomtipur,2023,1,2,28995.0,34277.0,57990.0,0.5,0.0,2,0.5,0.0,2,0.49999999999999994,0.8660254037844387,1,1,7,0,1,0,0,0,2.8421052631578947,2.7777777777777777,2.8823529411764706,2.789473684210526,0.6403508771929826,708354.1052631579,2.0
Gomtipur,2023,2,2,6843.5,6962.0,13687.0,0.0,0.0,1,0.0,0.5,1,0.8660254037844386,0.5000000000000001,1,0,7,0,1,0,0,0,2.0,2.7777777777777777,2.8823529411764706,2.0,0.0,57990.0,1.0
Gomtipur,2023,11,1,3502.0,3502.0,3502.0,0.0,0.0,1,0.0,0.0,1,-0.5000000000000004,0.8660254037844384,4,1,7,0,1,0,0,0,2.0,2.0,2.8823529411764706,2.0,-0.5,13687.0,5.0
Gomtipur,2024,1,5,445235.6,2103350.0,2226178.0,0.0,0.2,3,0.4,0.4,5,0.49999999999999994,0.8660254037844387,1,1,7,0,1,0,0,0,1.0,2.0,2.0,1.6666666666666667,4.0,3502.0,3.0
Gomtipur,2024,2,3,137228.33333333334,322015.0,411685.0,0.3333333333333333,0.3333333333333333,1,0.0,0.3333333333333333,3,0.8660254037844386,0.5000000000000001,1,0,7,0,1,0,0,0,5.0,1.0,2.0,2.6666666666666665,-0.4,2226178.0,3.0
Gomtipur,2024,3,3,9858.666666666666,22251.0,29576.0,0.3333333333333333,0.0,3,0.0,0.3333333333333333,3,1.0,6.123233995736766e-17,1,1,7,0,1,0,0,0,3.0,5.0,1.0,3.0,0.0,411685.0,1.0
Gomtipur,2024,4,1,3530.0,3530.0,3530.0,0.0,0.0,1,0.0,0.0,1,0.8660254037844387,-0.4999999999999998,2,0,7,0,1,0,0,0,3.0,3.0,5.0,3.6666666666666665,-0.6666666666666667,29576.0,4.0
Gomtipur,2024,6,4,60997.0,122461.0,243988.0,0.25,0.25,2,0.25,0.25,4,1.2246467991473532e-16,-1.0,2,0,7,0,1,0,0,0,1.0,3.0,3.0,2.3333333333333335,3.0,3530.0,4.0
Gomtipur,2024,9,4,350466.25,748722.0,1401865.0,0.0,0.75,4,0.25,0.0,3,-1.0,-1.8369701987210297e-16,3,0,7,0,1,0,0,0,4.0,1.0,3.0,2.6666666666666665,0.0,243988.0,3.0
Gomtipur,2024,11,3,933882.3333333334,2673865.0,2801647.0,0.3333333333333333,0.3333333333333333,2,0.0,0.6666666666666666,3,-0.5000000000000004,0.8660254037844384,4,1,7,0,1,0,0,0,4.0,4.0,1.0,3.0,-0.25,1401865.0,2.0
Gomtipur,2024,12,2,34592.5,69185.0,69185.0,0.5,0.0,2,0.0,0.0,2,-2.4492935982947064e-16,1.0,4,1,7,0,1,0,0,0,3.0,4.0,4.0,3.6666666666666665,-0.33333333333333337,2801647.0,6.0
Gomtipur,2025,1,6,867430.5,4149691.0,5204583.0,0.0,0.6666666666666666,3,0.0,0.0,4,0.49999999999999994,0.8660254037844387,1,1,7,0,1,0,0,0,2.0,3.0,4.0,3.0,2.0,69185.0,1.0
Gomtipur,2025,2,1,39369.0,39369.0,39369.0,0.0,0.0,1,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1,0,7,0,1,0,0,0,6.0,2.0,3.0,3.6666666666666665,-0.8333333333333334,5204583.0,5.0
Gomtipur,2025,3,5,59482.4,106499.0,297412.0,0.6,0.2,4,0.2,0.6,3,1.0,6.123233995736766e-17,1,1,7,0,1,0,0,0,1.0,6.0,2.0,3.0,4.0,39369.0,2.0
Gomtipur,2025,4,2,24004.0,48008.0,48008.0,0.0,0.0,2,0.0,0.5,2,0.8660254037844387,-0.4999999999999998,2,0,7,0,1,0,0,0,5.0,1.0,6.0,4.0,-0.6,297412.0,4.0
Gomtipur,2025,5,4,36082.75,95083.0,144331.0,0.25,0.0,3,0.0,0.0,4,0.49999999999999994,-0.8660254037844387,2,0,7,0,1,0,0,0,2.0,5.0,1.0,2.6666666666666665,1.0,48008.0,1.0
Gomtipur,2025,6,1,55248.0,55248.0,55248.0,0.0,0.0,1,0.0,1.0,1,1.2246467991473532e-16,-1.0,2,0,7,0,1,0,0,0,4.0,2.0,5.0,3.6666666666666665,-0.75,144331.0,1.0
Gomtipur,2025,9,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1,-1.0,-1.8369701987210297e-16,3,1,7,0,1,0,0,0,1.0,4.0,2.0,2.3333333333333335,0.0,55248.0,4.0
Gomtipur,2025,10,4,101736.0,364986.0,406944.0,0.0,0.25,4,0.0,0.75,2,-0.8660254037844386,0.5000000000000001,4,1,7,0,1,0,0,0,1.0,1.0,4.0,2.0,3.0,0.0,2.0
Gomtipur,2025,11,2,121759.0,223151.0,243518.0,0.0,0.5,2,0.5,1.0,2,-0.5000000000000004,0.8660254037844384,4,0,7,0,1,0,0,0,4.0,1.0,1.0,2.0,-0.5,406944.0,2.0
Gota,2023,1,2,76774.5,138401.0,153549.0,0.0,0.5,2,0.0,0.5,2,0.49999999999999994,0.8660254037844387,1,1,3,0,0,1,0,0,1.7058823529411764,1.6875,1.7333333333333334,1.715686274509804,0.3088235294117647,185933.76470588235,1.0
Gota,2023,7,1,160873.0,160873.0,160873.0,0.0,1.0,1,0.0,1.0,1,-0.4999999999999997,-0.8660254037844388,3,0,3,0,0,1,0,0,2.0,1.6875,1.7333333333333334,2.0,-0.5,153549.0,1.0
Gota,2023,12,1,7945.0,7945.0,7945.0,0.0,0.0,1,0.0,0.0,1,-2.4492935982947064e-16,1.0,4,1,3,0,0,1,0,0,1.0,2.0,1.7333333333333334,1.5,0.0,160873.0,2.0
Gota,2024,1,2,170954.0,341908.0,341908.0,0.0,0.5,1,0.0,0.0,2,0.49999999999999994,0.8660254037844387,1,1,3,0,0,1,0,0,1.0,1.0,2.0,1.3333333333333333,1.0,7945.0,2.0
Gota,2024,2,2,73525.0,130074.0,147050.0,0.0,0.5,1,0.0,0.5,2,0.8660254037844386,0.5000000000000001,1,0,3,0,0,1,0,0,2.0,1.0,1.0,1.3333333333333333,0.0,341908.0,1.0
Gota,2024,5,1,43881.0,43881.0,43881.0,1.0,0.0,1,0.0,0.0,1,0.49999999999999994,-0.8660254037844387,2,0,3,0,0,1,0,0,2.0,2.0,1.0,1.6666666666666667,-0.5,147050.0,4.0
Gota,2024,6,4,30152.0,60434.0,120608.0,0.25,0.0,3,0.0,0.25,4,1.2246467991473532e-16,-1.0,2,0,3,0,0,1,0,0,1.0,2.0,2.0,1.6666666666666667,3.0,43881.0,2.0
Gota,2024,7,2,10383.0,20766.0,20766.0,0.0,0.0,2,0.0,0.5,2,-0.4999999999999997,-0.8660254037844388,3,0,3,0,0,1,0,0,4.0,1.0,2.0,2.3333333333333335,-0.5,120608.0,1.0
Gota,2024,9,1,31467.0,31467.0,31467.0,0.0,0.0,1,0.0,0.0,1,-1.0,-1.8369701987210297e-16,3,0,3,0,0,1,0,0,2.0,4.0,1.0,2.3333333333333335,-0.5,20766.0,1.0
Gota,2024,10,1,150267.0,150267.0,150267.0,0.0,1.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,3,0,0,1,0,0,1.0,2.0,4.0,2.3333333333333335,0.0,31467.0,2.0
Gota,2025,1,2,9367.5,18093.0,18735.0,0.0,0.0,2,0.0,0.0,2,0.49999999999999994,0.8660254037844387,1,1,3,0,0,1,0,0,1.0,1.0,2.0,1.3333333333333333,1.0,150267.0,1.0
Gota,2025,2,1,191709.0,191709.0,191709.0,0.0,1.0,1,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1,0,3,0,0,1,0,0,2.0,1.0,1.0,1.3333333333333333,-0.5,18735.0,4.0
Gota,2025,3,4,418382.0,1523047.0,1673528.0,0.25,0.5,4,0.0,0.5,4,1.0,6.123233995736766e-17,1,1,3,0,0,1,0,0,1.0,2.0,1.0,1.3333333333333333,3.0,191709.0,1.0
Gota,2025,6,1,10844.0,10844.0,10844.0,0.0,0.0,1,0.0,0.0,1,1.2246467991473532e-16,-1.0,2,0,3,0,0,1,0,0,4.0,1.0,2.0,2.3333333333333335,-0.75,1673528.0,1.0
Gota,2025,7,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,-0.4999999999999997,-0.8660254037844388,3,0,3,0,0,1,0,0,1.0,4.0,1.0,2.0,0.0,10844.0,1.0
Gota,2025,9,1,40805.0,40805.0,40805.0,0.0,0.0,1,0.0,0.0,1,-1.0,-1.8369701987210297e-16,3,1,3,0,0,1,0,0,1.0,1.0,4.0,2.0,0.0,0.0,2.0
Gota,2025,10,2,23469.5,42375.0,46939.0,0.0,0.0,2,0.0,0.0,2,-0.8660254037844386,0.5000000000000001,4,1,3,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,40805.0,1.0
Gota,2025,11,1,66829.0,66829.0,66829.0,1.0,0.0,1,0.0,1.0,1,-0.5000000000000004,0.8660254037844384,4,0,3,0,0,1,0,0,2.0,1.0,1.0,1.3333333333333333,-0.5,46939.0,3.0
Isanpur,2023,1,3,16856.0,31944.0,50568.0,0.0,0.0,3,0.0,0.3333333333333333,2,0.49999999999999994,0.8660254037844387,1,1,7,0,0,0,1,0,2.4444444444444446,2.5,2.52,2.5,0.31948853615520284,336509.4074074074,2.0
Isanpur,2023,2,2,21097.5,42195.0,42195.0,0.0,0.0,2,0.0,0.0,2,0.8660254037844386,0.5000000000000001,1,0,7,0,0,0,1,0,3.0,2.5,2.52,3.0,-0.33333333333333337,50568.0,1.0
Isanpur,2023,5,1,390072.0,390072.0,390072.0,0.0,1.0,1,0.0,1.0,1,0.49999999999999994,-0.8660254037844387,2,0,7,0,0,0,1,0,2.0,3.0,2.52,2.5,-0.5,42195.0,1.0
Isanpur,2023,6,1,32902.0,32902.0,32902.0,1.0,0.0,1,0.0,1.0,1,1.2246467991473532e-16,-1.0,2,0,7,0,0,0,1,0,1.0,2.0,3.0,2.0,0.0,390072.0,1.0
Isanpur,2023,7,1,467612.0,467612.0,467612.0,0.0,1.0,1,0.0,0.0,1,-0.4999999999999997,-0.8660254037844388,3,0,7,0,0,0,1,0,1.0,1.0,2.0,1.3333333333333333,0.0,32902.0,2.0
Isanpur,2023,10,2,71410.5,120319.0,142821.0,0.0,0.5,2,0.5,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,7,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,467612.0,3.0
Isanpur,2023,12,3,25358.666666666668,41244.0,76076.0,0.3333333333333333,0.0,3,0.0,0.6666666666666666,3,-2.4492935982947064e-16,1.0,4,1,7,0,0,0,1,0,2.0,1.0,1.0,1.3333333333333333,0.5,142821.0,3.0
Isanpur,2024,1,3,630551.3333333334,1875749.0,1891654.0,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3,0.49999999999999994,0.8660254037844387,1,1,7,0,0,0,1,0,3.0,2.0,1.0,2.0,0.0,76076.0,3.0
Isanpur,2024,2,3,133697.0,295495.0,401091.0,0.0,0.3333333333333333,2,0.0,0.6666666666666666,3,0.8660254037844386,0.5000000000000001,1,0,7,0,0,0,1,0,3.0,3.0,2.0,2.6666666666666665,0.0,1891654.0,3.0
Isanpur,2024,3,3,635903.6666666666,1887664.0,1907711.0,0.0,0.3333333333333333,2,0.0,0.3333333333333333,3,1.0,6.123233995736766e-17,1,1,7,0,0,0,1,0,3.0,3.0,3.0,3.0,0.0,401091.0,7.0
Isanpur,2024,4,7,81718.71428571429,176078.0,572031.0,0.0,0.42857142857142855,4,0.0,0.2857142857142857,4,0.8660254037844387,-0.4999999999999998,2,0,7,0,0,0,1,0,3.0,3.0,3.0,3.0,1.3333333333333335,1907711.0,1.0
Isanpur,2024,5,1,11922.0,11922.0,11922.0,0.0,0.0,1,0.0,0.0,1,0.49999999999999994,-0.8660254037844387,2,0,7,0,0,0,1,0,7.0,3.0,3.0,4.333333333333333,-0.8571428571428572,572031.0,3.0
Isanpur,2024,6,3,33902.333333333336,76164.0,101707.0,0.0,0.0,2,0.0,0.0,3,1.2246467991473532e-16,-1.0,2,0,7,0,0,0,1,0,1.0,7.0,3.0,3.6666666666666665,2.0,11922.0,2.0
Isanpur,2024,7,2,85214.5,105422.0,170429.0,0.0,0.5,2,0.5,0.0,2,-0.4999999999999997,-0.8660254037844388,3,0,7,0,0,0,1,0,3.0,1.0,7.0,3.6666666666666665,-0.33333333333333337,101707.0,2.0
Isanpur,2024,8,2,191411.5,376684.0,382823.0,0.0,0.5,2,0.0,0.5,2,-0.8660254037844385,-0.5000000000000004,3,0,7,0,0,0,1,0,2.0,3.0,1.0,2.0,0.0,170429.0,2.0
Isanpur,2024,10,2,30828.0,44794.0,61656.0,0.5,0.0,1,0.0,0.5,2,-0.8660254037844386,0.5000000000000001,4,1,7,0,0,0,1,0,2.0,2.0,3.0,2.3333333333333335,0.0,382823.0,4.0
Isanpur,2024,12,4,42318.0,118031.0,169272.0,0.5,0.25,4,0.0,0.0,3,-2.4492935982947064e-16,1.0,4,1,7,0,0,0,1,0,2.0,2.0,2.0,2.0,1.0,61656.0,5.0
Isanpur,2025,1,5,120023.8,228281.0,600119.0,0.4,0.8,4,0.2,0.2,3,0.49999999999999994,0.8660254037844387,1,1,7,0,0,0,1,0,4.0,2.0,2.0,2.6666666666666665,0.25,169272.0,2.0
Isanpur,2025,2,2,102250.5,179160.0,204501.0,0.5,0.5,2,0.0,0.5,2,0.8660254037844386,0.5000000000000001,1,0,7,0,0,0,1,0,5.0,4.0,2.0,3.6666666666666665,-0.6,600119.0,2.0
Isanpur,2025,3,2,83267.5,125208.0,166535.0,0.0,0.5,2,0.0,1.0,2,1.0,6.123233995736766e-17,1,1,7,0,0,0,1,0,2.0,5.0,4.0,3.6666666666666665,0.0,204501.0,6.0
