area,year,month,crime_count,avg_severity,pct_critical,pct_high,pct_night,pct_weekend,pct_festival,pct_violent,pct_property,n_crime_types,avg_hour,month_sin,month_cos,quarter,is_festival_month,area_base_weight,zone_Central,zone_East,zone_North,zone_South,zone_West,crime_count_lag_1,crime_count_lag_2,crime_count_lag_3,crime_count_lag_12,rolling_avg_3m,rolling_avg_6m,rolling_std_3m,mom_change,yoy_change,target_crime_count
Dariapur,2025,4,19,2.263157894736842,0.10526315789473684,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.0,0.3157894736842105,0.2631578947368421,10,11.0,0.8660254037844387,-0.4999999999999998,2,0,8,1,0,0,0,0,26.0,12.0,27.0,18.0,21.666666666666668,22.5,8.386497083606082,-0.2692307692307693,0.05555555555555558,24.0
Dariapur,2025,5,24,1.9583333333333333,0.041666666666666664,0.2916666666666667,0.2916666666666667,0.25,0.0,0.16666666666666666,0.5416666666666666,11,10.25,0.49999999999999994,-0.8660254037844387,2,0,8,1,0,0,0,0,19.0,26.0,12.0,22.0,19.0,21.333333333333332,6.999999999999999,0.26315789473684204,0.09090909090909083,12.0
Dariapur,2025,6,12,2.75,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,8,10.5,1.2246467991473532e-16,-1.0,2,0,8,1,0,0,0,0,24.0,19.0,26.0,10.0,23.0,21.666666666666668,3.6055512754639873,-0.5,0.19999999999999996,2.0
Dariapur,2025,7,2,2.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,2,11.5,-0.4999999999999997,-0.8660254037844388,3,0,8,1,0,0,0,0,12.0,24.0,19.0,11.0,18.333333333333332,20.0,6.0277137733417065,-0.8333333333333334,-0.8181818181818181,1.0
Dariapur,2025,8,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,5.0,-0.8660254037844385,-0.5000000000000004,3,0,8,1,0,0,0,0,2.0,12.0,24.0,14.0,12.666666666666666,15.833333333333334,11.015141094572202,-0.5,-0.9285714285714286,1.0
Ellis Bridge,2023,1,13,2.230769230769231,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.38461538461538464,10,12.76923076923077,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,9.1,9.10344827586207,8.821428571428571,7.578947368421052,9.11111111111111,8.844444444444445,0.0,0.1116958219512399,0.3643902880744986,7.0
Ellis Bridge,2023,2,7,2.857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,6,11.714285714285714,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,13.0,9.10344827586207,8.821428571428571,7.578947368421052,13.0,13.0,0.0,-0.46153846153846156,0.3643902880744986,10.0
Ellis Bridge,2023,3,10,2.4,0.2,0.2,0.4,0.4,0.1,0.3,0.3,7,7.0,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,7.0,13.0,8.821428571428571,7.578947368421052,10.0,10.0,4.242640687119285,0.4285714285714286,0.3643902880744986,10.0
Ellis Bridge,2023,4,10,2.2,0.2,0.1,0.3,0.1,0.0,0.2,0.4,7,10.7,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,10.0,7.0,13.0,7.578947368421052,10.0,10.0,3.0,0.0,0.3643902880744986,5.0
Ellis Bridge,2023,5,5,2.2,0.2,0.2,0.2,0.2,0.0,0.2,0.6,4,11.6,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,10.0,10.0,7.0,7.578947368421052,9.0,10.0,1.7320508075688772,-0.5,0.3643902880744986,5.0
Ellis Bridge,2023,6,5,3.0,0.4,0.2,0.4,0.2,0.0,0.6,0.2,4,10.6,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,5.0,10.0,10.0,7.578947368421052,8.333333333333334,9.0,2.886751345948129,0.0,0.3643902880744986,3.0
Ellis Bridge,2023,7,3,2.3333333333333335,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,3,8.666666666666666,-0.4999999999999997,-0.8660254037844388,3,0,4,1,0,0,0,0,5.0,5.0,10.0,7.578947368421052,6.666666666666667,8.333333333333334,2.8867513459481295,-0.4,0.3643902880744986,4.0
Ellis Bridge,2023,8,4,2.25,0.25,0.0,0.5,0.25,0.0,0.25,0.75,3,6.75,-0.8660254037844385,-0.5000000000000004,3,0,4,1,0,0,0,0,3.0,5.0,5.0,7.578947368421052,4.333333333333333,6.666666666666667,1.1547005383792515,0.33333333333333326,0.3643902880744986,8.0
Ellis Bridge,2023,9,8,2.375,0.125,0.5,0.125,0.125,0.0,0.5,0.5,5,11.75,-1.0,-1.8369701987210297e-16,3,0,4,1,0,0,0,0,4.0,3.0,5.0,7.578947368421052,4.0,6.166666666666667,0.9999999999999997,1.0,0.3643902880744986,8.0
Ellis Bridge,2023,10,8,1.875,0.125,0.125,0.125,0.5,0.25,0.25,0.625,6,11.375,-0.8660254037844386,0.5000000000000001,4,1,4,1,0,0,0,0,8.0,4.0,3.0,7.578947368421052,5.0,5.833333333333333,2.6457513110645907,0.0,0.3643902880744986,8.0
Ellis Bridge,2023,11,8,2.5,0.375,0.125,0.125,0.375,0.125,0.375,0.375,7,13.875,-0.5000000000000004,0.8660254037844384,4,1,4,1,0,0,0,0,8.0,8.0,4.0,7.578947368421052,6.666666666666667,5.5,2.3094010767585047,0.0,0.3643902880744986,9.0
Ellis Bridge,2023,12,9,2.4444444444444446,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.3333333333333333,7,10.666666666666666,-2.4492935982947064e-16,1.0,4,1,4,1,0,0,0,0,8.0,8.0,8.0,7.578947368421052,8.0,6.0,0.0,0.125,0.3643902880744986,10.0
Ellis Bridge,2024,1,10,2.4,0.1,0.4,0.1,0.3,0.3,0.4,0.3,8,14.1,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,9.0,8.0,8.0,13.0,8.333333333333334,6.666666666666667,0.5773502691896255,0.11111111111111116,-0.23076923076923073,5.0
Ellis Bridge,2024,2,5,1.6,0.0,0.2,0.2,0.4,0.0,0.4,0.4,5,16.8,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,10.0,9.0,8.0,7.0,9.0,7.833333333333333,0.9999999999999998,-0.5,-0.2857142857142857,14.0
Ellis Bridge,2024,3,14,1.8571428571428572,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.0,0.5714285714285714,10,11.5,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,5.0,10.0,9.0,10.0,8.0,8.0,2.6457513110645907,1.7999999999999998,0.3999999999999999,8.0
Ellis Bridge,2024,4,8,2.5,0.125,0.5,0.25,0.25,0.0,0.5,0.25,7,10.25,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,14.0,5.0,10.0,10.0,9.666666666666666,9.0,4.509249752822894,-0.4285714285714286,-0.19999999999999996,11.0
Ellis Bridge,2024,5,11,2.5454545454545454,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0,0.0,0.2727272727272727,0.45454545454545453,9,14.272727272727273,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,8.0,14.0,5.0,5.0,9.0,9.0,4.582575694955841,0.375,1.2000000000000002,3.0
Ellis Bridge,2024,6,3,1.6666666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2,17.333333333333332,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,11.0,8.0,14.0,5.0,11.0,9.5,3.0000000000000004,-0.7272727272727273,-0.4,3.0
Ellis Bridge,2024,7,3,2.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,3,11.666666666666666,-0.4999999999999997,-0.8660254037844388,3,0,4,1,0,0,0,0,3.0,11.0,8.0,3.0,7.333333333333333,8.5,4.0414518843273814,0.0,0.0,8.0
Ellis Bridge,2024,8,8,2.5,0.0,0.625,0.5,0.0,0.0,0.375,0.25,6,9.5,-0.8660254037844385,-0.5000000000000004,3,0,4,1,0,0,0,0,3.0,3.0,11.0,4.0,5.666666666666667,7.333333333333333,4.618802153517007,1.6666666666666665,1.0,5.0
Ellis Bridge,2024,9,5,3.4,0.4,0.6,0.4,0.4,0.0,0.8,0.0,4,9.8,-1.0,-1.8369701987210297e-16,3,0,4,1,0,0,0,0,8.0,3.0,3.0,8.0,4.666666666666667,7.833333333333333,2.8867513459481287,-0.375,-0.375,14.0
Ellis Bridge,2024,10,14,2.9285714285714284,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.6428571428571429,0.14285714285714285,0.6428571428571429,7,13.071428571428571,-0.8660254037844386,0.5000000000000001,4,1,4,1,0,0,0,0,5.0,8.0,3.0,8.0,5.333333333333333,6.333333333333333,2.5166114784235827,1.7999999999999998,0.75,8.0
Ellis Bridge,2024,11,8,2.625,0.375,0.0,0.75,0.125,0.125,0.5,0.25,7,11.5,-0.5000000000000004,0.8660254037844384,4,1,4,1,0,0,0,0,14.0,5.0,8.0,8.0,9.0,7.333333333333333,4.58257569495584,-0.4285714285714286,0.0,10.0
Ellis Bridge,2024,12,10,2.6,0.1,0.4,0.3,0.1,0.1,0.1,0.4,8,12.1,-2.4492935982947064e-16,1.0,4,1,4,1,0,0,0,0,8.0,14.0,5.0,9.0,9.0,6.833333333333333,4.58257569495584,0.25,0.11111111111111116,13.0
Ellis Bridge,2025,1,13,3.0,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.5384615384615384,0.15384615384615385,8,11.923076923076923,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,10.0,8.0,14.0,10.0,10.666666666666666,8.0,3.055050463303893,0.30000000000000004,0.30000000000000004,12.0
Ellis Bridge,2025,2,12,2.6666666666666665,0.16666666666666666,0.4166666666666667,0.25,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,8,16.916666666666668,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,13.0,10.0,8.0,5.0,10.333333333333334,9.666666666666666,2.5166114784235822,-0.07692307692307687,1.4,14.0
Ellis Bridge,2025,3,14,2.7857142857142856,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.5714285714285714,10,11.785714285714286,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,12.0,13.0,10.0,14.0,11.666666666666666,10.333333333333334,1.527525231651945,0.16666666666666674,0.0,19.0
Ellis Bridge,2025,4,19,2.4210526315789473,0.21052631578947367,0.15789473684210525,0.3684210526315789,0.3157894736842105,0.0,0.2631578947368421,0.631578947368421,10,12.578947368421053,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,14.0,12.0,13.0,8.0,13.0,11.833333333333334,0.9999999999999978,0.3571428571428572,1.375,17.0
Ellis Bridge,2025,5,17,2.2941176470588234,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.47058823529411764,0.0,0.11764705882352941,0.6470588235294118,9,12.647058823529411,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,19.0,14.0,12.0,11.0,15.0,12.666666666666666,3.6055512754639887,-0.10526315789473684,0.5454545454545454,9.0
Ellis Bridge,2025,6,9,2.7777777777777777,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,0.3333333333333333,8,10.0,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,17.0,19.0,14.0,3.0,16.666666666666668,14.166666666666666,2.5166114784235827,-0.47058823529411764,2.0,1.0
Ellis Bridge,2025,8,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,-0.8660254037844385,-0.5000000000000004,3,0,4,1,0,0,0,0,9.0,17.0,19.0,3.0,15.0,14.0,5.2915026221291805,-0.8888888888888888,-0.6666666666666667,1.0
Gomtipur,2023,1,14,2.642857142857143,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.5,8,12.285714285714286,0.49999999999999994,0.8660254037844387,1,1,7,0,1,0,0,0,16.6,16.620689655172413,16.642857142857142,15.157894736842104,16.53333333333333,16.02,0.0,0.11847096885779748,0.21901341505595104,14.0
Gomtipur,2023,2,14,2.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.21428571428571427,0.5,9,10.142857142857142,0.8660254037844386,0.5000000000000001,1,0,7,0,1,0,0,0,14.0,16.620689655172413,16.642857142857142,15.157894736842104,14.0,14.0,0.0,0.0,0.21901341505595104,20.0
Gomtipur,2023,3,20,2.4,0.15,0.2,0.15,0.2,0.0,0.3,0.5,9,12.55,1.0,6.123233995736766e-17,1,1,7,0,1,0,0,0,14.0,14.0,16.642857142857142,15.157894736842104,14.0,14.0,0.0,0.4285714285714286,0.21901341505595104,14.0
Gomtipur,2023,4,14,2.0714285714285716,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.35714285714285715,8,14.071428571428571,0.8660254037844387,-0.4999999999999998,2,0,7,0,1,0,0,0,20.0,14.0,14.0,15.157894736842104,16.0,16.0,3.4641016151377544,-0.30000000000000004,0.21901341505595104,11.0
Gomtipur,2023,5,11,2.6363636363636362,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,0.6363636363636364,7,13.818181818181818,0.49999999999999994,-0.8660254037844387,2,0,7,0,1,0,0,0,14.0,20.0,14.0,15.157894736842104,16.0,15.5,3.4641016151377544,-0.2142857142857143,0.21901341505595104,15.0
Gomtipur,2023,6,15,2.2666666666666666,0.2,0.2,0.26666666666666666,0.13333333333333333,0.0,0.2,0.6,9,11.6,1.2246467991473532e-16,-1.0,2,0,7,0,1,0,0,0,11.0,14.0,20.0,15.157894736842104,15.0,14.6,4.58257569495584,0.36363636363636354,0.21901341505595104,5.0
Gomtipur,2023,7,5,1.4,0.0,0.2,0.4,0.2,0.0,0.2,0.2,5,6.4,-0.4999999999999997,-0.8660254037844388,3,0,7,0,1,0,0,0,15.0,11.0,14.0,15.157894736842104,13.333333333333334,14.666666666666666,2.0816659994661326,-0.6666666666666667,0.21901341505595104,17.0
Gomtipur,2023,8,17,3.0,0.4117647058823529,0.23529411764705882,0.5294117647058824,0.5294117647058824,0.0,0.47058823529411764,0.4117647058823529,11,14.823529411764707,-0.8660254037844385,-0.5000000000000004,3,0,7,0,1,0,0,0,5.0,15.0,11.0,15.157894736842104,10.333333333333334,13.166666666666666,5.033222956847167,2.4,0.21901341505595104,9.0
Gomtipur,2023,9,9,2.7777777777777777,0.0,0.7777777777777778,0.4444444444444444,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,5,10.666666666666666,-1.0,-1.8369701987210297e-16,3,0,7,0,1,0,0,0,17.0,5.0,15.0,15.157894736842104,12.333333333333334,13.666666666666666,6.429100507328637,-0.47058823529411764,0.21901341505595104,23.0
Gomtipur,2023,10,23,2.4782608695652173,0.17391304347826086,0.30434782608695654,0.21739130434782608,0.30434782608695654,0.30434782608695654,0.21739130434782608,0.4782608695652174,14,13.217391304347826,-0.8660254037844386,0.5000000000000001,4,1,7,0,1,0,0,0,9.0,17.0,5.0,15.157894736842104,10.333333333333334,11.833333333333334,6.110100926607787,1.5555555555555554,0.21901341505595104,15.0
Gomtipur,2023,11,15,2.066666666666667,0.13333333333333333,0.2,0.26666666666666666,0.4,0.06666666666666667,0.26666666666666666,0.6,9,13.866666666666667,-0.5000000000000004,0.8660254037844384,4,1,7,0,1,0,0,0,23.0,9.0,17.0,15.157894736842104,16.333333333333332,13.333333333333334,7.023769168568493,-0.34782608695652173,0.21901341505595104,17.0
Gomtipur,2023,12,17,2.1176470588235294,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.47058823529411764,0.0,0.29411764705882354,0.6470588235294118,9,11.470588235294118,-2.4492935982947064e-16,1.0,4,1,7,0,1,0,0,0,15.0,23.0,9.0,15.157894736842104,15.666666666666666,14.0,7.023769168568493,0.1333333333333333,0.21901341505595104,22.0
Gomtipur,2024,1,22,2.6363636363636362,0.22727272727272727,0.3181818181818182,0.22727272727272727,0.4090909090909091,0.3181818181818182,0.45454545454545453,0.18181818181818182,12,11.727272727272727,0.49999999999999994,0.8660254037844387,1,1,7,0,1,0,0,0,17.0,15.0,23.0,14.0,18.333333333333332,14.333333333333334,4.163331998932267,0.2941176470588236,0.5714285714285714,10.0
Gomtipur,2024,2,10,2.3,0.1,0.3,0.4,0.4,0.0,0.4,0.4,8,12.8,0.8660254037844386,0.5000000000000001,1,0,7,0,1,0,0,0,22.0,17.0,15.0,14.0,18.0,17.166666666666668,3.6055512754639905,-0.5454545454545454,-0.2857142857142857,15.0
Gomtipur,2024,3,15,2.8,0.26666666666666666,0.4,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.4666666666666667,9,11.866666666666667,1.0,6.123233995736766e-17,1,1,7,0,1,0,0,0,10.0,22.0,17.0,20.0,16.333333333333332,16.0,6.027713773341708,0.5,-0.25,24.0
Gomtipur,2024,4,24,2.1666666666666665,0.125,0.20833333333333334,0.20833333333333334,0.25,0.0,0.20833333333333334,0.5,10,11.125,0.8660254037844387,-0.4999999999999998,2,0,7,0,1,0,0,0,15.0,10.0,22.0,14.0,15.666666666666666,17.0,6.027713773341708,0.6000000000000001,0.7142857142857142,15.0
Gomtipur,2024,5,15,2.2666666666666666,0.0,0.4,0.2,0.4666666666666667,0.0,0.13333333333333333,0.7333333333333333,8,13.466666666666667,0.49999999999999994,-0.8660254037844387,2,0,7,0,1,0,0,0,24.0,15.0,10.0,11.0,16.333333333333332,17.166666666666668,7.0945988845975885,-0.375,0.36363636363636354,15.0
Gomtipur,2024,6,15,2.6,0.2,0.3333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.3333333333333333,0.4666666666666667,8,15.866666666666667,1.2246467991473532e-16,-1.0,2,0,7,0,1,0,0,0,15.0,24.0,15.0,15.0,18.0,17.166666666666668,5.196152422706633,0.0,0.0,13.0
Gomtipur,2024,7,13,2.1538461538461537,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.0,0.23076923076923078,0.3076923076923077,6,15.615384615384615,-0.4999999999999997,-0.8660254037844388,3,0,7,0,1,0,0,0,15.0,15.0,24.0,5.0,18.0,16.833333333333332,5.196152422706633,-0.1333333333333333,1.6,8.0
Gomtipur,2024,8,8,2.125,0.125,0.125,0.25,0.375,0.0,0.125,0.5,7,15.5,-0.8660254037844385,-0.5000000000000004,3,0,7,0,1,0,0,0,13.0,15.0,15.0,17.0,14.333333333333334,15.333333333333334,1.1547005383792517,-0.3846153846153846,-0.5294117647058824,11.0
Gomtipur,2024,9,11,2.272727272727273,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.0,0.18181818181818182,0.8181818181818182,5,11.454545454545455,-1.0,-1.8369701987210297e-16,3,0,7,0,1,0,0,0,8.0,13.0,15.0,9.0,12.0,15.0,3.605551275463989,0.375,0.22222222222222232,18.0
Gomtipur,2024,10,18,2.7777777777777777,0.2222222222222222,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.3333333333333333,11,13.11111111111111,-0.8660254037844386,0.5000000000000001,4,1,7,0,1,0,0,0,11.0,8.0,13.0,23.0,10.666666666666666,14.333333333333334,2.5166114784235836,0.6363636363636365,-0.21739130434782605,14.0
Gomtipur,2024,11,14,2.4285714285714284,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.6428571428571429,6,14.0,-0.5000000000000004,0.8660254037844384,4,1,7,0,1,0,0,0,18.0,11.0,8.0,15.0,12.333333333333334,13.333333333333334,5.131601439446884,-0.2222222222222222,-0.06666666666666665,12.0
Gomtipur,2024,12,12,2.0833333333333335,0.08333333333333333,0.25,0.25,0.3333333333333333,0.0,0.08333333333333333,0.6666666666666666,8,11.666666666666666,-2.4492935982947064e-16,1.0,4,1,7,0,1,0,0,0,14.0,18.0,11.0,17.0,14.333333333333334,13.166666666666666,3.5118845842842457,-0.1428571428571429,-0.2941176470588235,28.0
Gomtipur,2025,1,28,2.5714285714285716,0.14285714285714285,0.42857142857142855,0.32142857142857145,0.10714285714285714,0.17857142857142858,0.35714285714285715,0.42857142857142855,11,14.357142857142858,0.49999999999999994,0.8660254037844387,1,1,7,0,1,0,0,0,12.0,14.0,18.0,22.0,14.666666666666666,12.666666666666666,3.055050463303892,1.3333333333333335,0.2727272727272727,24.0
Gomtipur,2025,2,24,2.1666666666666665,0.125,0.25,0.4166666666666667,0.25,0.0,0.20833333333333334,0.625,12,13.291666666666666,0.8660254037844386,0.5000000000000001,1,0,7,0,1,0,0,0,28.0,12.0,14.0,10.0,18.0,15.166666666666666,8.717797887081346,-0.1428571428571429,1.4,33.0
Gomtipur,2025,3,33,2.1515151515151514,0.15151515151515152,0.21212121212121213,0.2727272727272727,0.3333333333333333,0.09090909090909091,0.30303030303030304,0.42424242424242425,14,13.272727272727273,1.0,6.123233995736766e-17,1,1,7,0,1,0,0,0,24.0,28.0,12.0,15.0,21.333333333333332,17.833333333333332,8.32666399786453,0.375,1.2000000000000002,30.0
Gomtipur,2025,4,30,2.466666666666667,0.2,0.26666666666666666,0.23333333333333334,0.26666666666666666,0.0,0.3,0.6333333333333333,10,13.133333333333333,0.8660254037844387,-0.4999999999999998,2,0,7,0,1,0,0,0,33.0,24.0,28.0,24.0,28.333333333333332,21.5,4.509249752822893,-0.09090909090909094,0.25,16.0
Gomtipur,2025,5,16,2.625,0.25,0.3125,0.375,0.3125,0.0,0.3125,0.5625,10,8.75,0.49999999999999994,-0.8660254037844387,2,0,7,0,1,0,0,0,30.0,33.0,24.0,15.0,29.0,23.5,4.582575694955839,-0.4666666666666667,0.06666666666666665,16.0
Gomtipur,2025,6,16,2.1875,0.0625,0.25,0.375,0.1875,0.0,0.125,0.625,7,14.125,1.2246467991473532e-16,-1.0,2,0,7,0,1,0,0,0,16.0,30.0,33.0,15.0,26.333333333333332,23.833333333333332,9.073771725877465,0.0,0.06666666666666665,1.0
Gomtipur,2025,9,1,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,17.0,-1.0,-1.8369701987210297e-16,3,1,7,0,1,0,0,0,16.0,16.0,30.0,13.0,20.666666666666668,24.5,8.08290376865476,-0.9375,-0.9230769230769231,1.0
Gota,2023,1,8,2.25,0.125,0.25,0.25,0.125,0.125,0.125,0.625,5,11.0,0.49999999999999994,0.8660254037844387,1,1,3,0,0,1,0,0,6.678571428571429,6.555555555555555,6.346153846153846,6.0588235294117645,6.547619047619048,6.379761904761905,0.0,0.5391708489922775,0.7267485782191665,2.0
Gota,2023,2,2,2.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,2,7.0,0.8660254037844386,0.5000000000000001,1,0,3,0,0,1,0,0,8.0,6.555555555555555,6.346153846153846,6.0588235294117645,8.0,8.0,0.0,-0.75,0.7267485782191665,5.0
Gota,2023,3,5,2.2,0.2,0.0,0.2,0.2,0.0,0.2,0.4,5,13.2,1.0,6.123233995736766e-17,1,1,3,0,0,1,0,0,2.0,8.0,6.346153846153846,6.0588235294117645,5.0,5.0,4.242640687119285,1.5,0.7267485782191665,1.0
Gota,2023,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,15.0,0.8660254037844387,-0.4999999999999998,2,0,3,0,0,1,0,0,5.0,2.0,8.0,6.0588235294117645,5.0,5.0,3.0,-0.8,0.7267485782191665,8.0
Gota,2023,5,8,2.25,0.125,0.125,0.25,0.25,0.0,0.125,0.625,5,14.375,0.49999999999999994,-0.8660254037844387,2,0,3,0,0,1,0,0,1.0,5.0,2.0,6.0588235294117645,2.6666666666666665,4.0,2.0816659994661326,7.0,0.7267485782191665,5.0
Gota,2023,6,5,2.6,0.4,0.2,0.4,0.2,0.0,0.2,0.6,4,11.0,1.2246467991473532e-16,-1.0,2,0,3,0,0,1,0,0,8.0,1.0,5.0,6.0588235294117645,4.666666666666667,4.8,3.511884584284246,-0.375,0.7267485782191665,5.0
Gota,2023,7,5,2.2,0.0,0.2,0.2,0.6,0.0,0.2,0.6,4,13.0,-0.4999999999999997,-0.8660254037844388,3,0,3,0,0,1,0,0,5.0,8.0,1.0,6.0588235294117645,4.666666666666667,4.833333333333333,3.511884584284246,0.0,0.7267485782191665,6.0
Gota,2023,8,6,3.3333333333333335,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.0,0.5,0.16666666666666666,5,14.833333333333334,-0.8660254037844385,-0.5000000000000004,3,0,3,0,0,1,0,0,5.0,5.0,8.0,6.0588235294117645,6.0,4.333333333333333,1.7320508075688767,0.19999999999999996,0.7267485782191665,7.0
Gota,2023,9,7,2.4285714285714284,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,6,12.571428571428571,-1.0,-1.8369701987210297e-16,3,0,3,0,0,1,0,0,6.0,5.0,5.0,6.0588235294117645,5.333333333333333,5.0,0.5773502691896258,0.16666666666666674,0.7267485782191665,11.0
Gota,2023,10,11,2.3636363636363638,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.45454545454545453,5,13.090909090909092,-0.8660254037844386,0.5000000000000001,4,1,3,0,0,1,0,0,7.0,6.0,5.0,6.0588235294117645,6.0,5.333333333333333,1.0,0.5714285714285714,0.7267485782191665,9.0
Gota,2023,11,9,2.3333333333333335,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.5555555555555556,8,14.666666666666666,-0.5000000000000004,0.8660254037844384,4,1,3,0,0,1,0,0,11.0,7.0,6.0,6.0588235294117645,8.0,7.0,2.6457513110645907,-0.18181818181818177,0.7267485782191665,8.0
Gota,2023,12,8,2.375,0.25,0.25,0.125,0.25,0.0,0.25,0.5,7,12.875,-2.4492935982947064e-16,1.0,4,1,3,0,0,1,0,0,9.0,11.0,7.0,6.0588235294117645,9.0,7.166666666666667,2.0,-0.11111111111111116,0.7267485782191665,6.0
Gota,2024,1,6,2.6666666666666665,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,4,17.0,0.49999999999999994,0.8660254037844387,1,1,3,0,0,1,0,0,8.0,9.0,11.0,8.0,9.333333333333334,7.666666666666667,1.5275252316519468,-0.25,-0.25,1.0
Gota,2024,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,0.8660254037844386,0.5000000000000001,1,0,3,0,0,1,0,0,6.0,8.0,9.0,2.0,7.666666666666667,7.833333333333333,1.5275252316519472,-0.8333333333333334,-0.5,7.0
Gota,2024,3,7,2.4285714285714284,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857,0.7142857142857143,5,12.571428571428571,1.0,6.123233995736766e-17,1,1,3,0,0,1,0,0,1.0,6.0,8.0,5.0,5.0,7.0,3.6055512754639896,6.0,0.3999999999999999,5.0
Gota,2024,4,5,2.0,0.0,0.2,0.6,0.4,0.0,0.4,0.6,5,8.8,0.8660254037844387,-0.4999999999999998,2,0,3,0,0,1,0,0,7.0,1.0,6.0,1.0,4.666666666666667,7.0,3.214550253664319,-0.2857142857142857,4.0,9.0
